time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-01-31 15:30:00-05:00,MyStrategy,6aeef38e14f7400f99c0ce3738405ffa,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-31 15:30:00-05:00,MyStrategy,6aeef38e14f7400f99c0ce3738405ffa,SPY,buy,market,fill,1,gtc,0.0,1,stock,488.6199951171875,1.0,0.0
2024-02-01 09:30:00-05:00,MyStrategy,34dc7d412de74dfa8b54cf0e5c404c77,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-01 09:30:00-05:00,MyStrategy,34dc7d412de74dfa8b54cf0e5c404c77,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.6300048828125,1.0,0.0
2024-02-01 12:30:00-05:00,MyStrategy,85fb01aac4ad4790bb59ab9906f58317,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-01 12:30:00-05:00,MyStrategy,85fb01aac4ad4790bb59ab9906f58317,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.6300048828125,1.0,0.0
2024-02-01 15:30:00-05:00,MyStrategy,6ab0fd1082d84eb88867916d35356f3f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-01 15:30:00-05:00,MyStrategy,6ab0fd1082d84eb88867916d35356f3f,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.6300048828125,1.0,0.0
2024-02-02 09:30:00-05:00,MyStrategy,a160dd4367304730aca4d4436a008b92,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-02 09:30:00-05:00,MyStrategy,a160dd4367304730aca4d4436a008b92,SPY,buy,market,fill,1,gtc,0.0,1,stock,489.6499938964844,1.0,0.0
2024-02-02 12:30:00-05:00,MyStrategy,330e55da31f441bc85d871307564fae0,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-02 12:30:00-05:00,MyStrategy,330e55da31f441bc85d871307564fae0,SPY,buy,market,fill,1,gtc,0.0,1,stock,489.6499938964844,1.0,0.0
2024-02-02 15:30:00-05:00,MyStrategy,f102f311d50d46168a36f8df730ad800,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-02 15:30:00-05:00,MyStrategy,f102f311d50d46168a36f8df730ad800,SPY,buy,market,fill,1,gtc,0.0,1,stock,489.6499938964844,1.0,0.0
2024-02-05 09:30:00-05:00,MyStrategy,7998d288c4f44100b72e9033c07e2edc,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-05 09:30:00-05:00,MyStrategy,7998d288c4f44100b72e9033c07e2edc,SPY,buy,market,fill,1,gtc,0.0,1,stock,493.70001220703125,1.0,0.0
2024-02-05 12:30:00-05:00,MyStrategy,53efb14cf9cb4ea5aacc03f7c6fd3530,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-05 12:30:00-05:00,MyStrategy,53efb14cf9cb4ea5aacc03f7c6fd3530,SPY,buy,market,fill,1,gtc,0.0,1,stock,493.70001220703125,1.0,0.0
2024-02-05 15:30:00-05:00,MyStrategy,2850852ab26643b7aad180444a7913f5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-05 15:30:00-05:00,MyStrategy,2850852ab26643b7aad180444a7913f5,SPY,buy,market,fill,1,gtc,0.0,1,stock,493.70001220703125,1.0,0.0
2024-02-06 09:30:00-05:00,MyStrategy,bf24b2734887465383ba4fca3082aee6,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-06 09:30:00-05:00,MyStrategy,bf24b2734887465383ba4fca3082aee6,SPY,buy,market,fill,1,gtc,0.0,1,stock,493.5199890136719,1.0,0.0
2024-02-06 12:30:00-05:00,MyStrategy,8b250b402e0c48189a82b46754eb7976,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-06 12:30:00-05:00,MyStrategy,8b250b402e0c48189a82b46754eb7976,SPY,buy,market,fill,1,gtc,0.0,1,stock,493.5199890136719,1.0,0.0
2024-02-06 15:30:00-05:00,MyStrategy,7ccdee6b6b124c7e8489ae1de44bcb1f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-06 15:30:00-05:00,MyStrategy,7ccdee6b6b124c7e8489ae1de44bcb1f,SPY,buy,market,fill,1,gtc,0.0,1,stock,493.5199890136719,1.0,0.0
2024-02-07 09:30:00-05:00,MyStrategy,06504109888e4a2d9c3dae9fe94ac892,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-07 09:30:00-05:00,MyStrategy,06504109888e4a2d9c3dae9fe94ac892,SPY,buy,market,fill,1,gtc,0.0,1,stock,496.2900085449219,1.0,0.0
2024-02-07 12:30:00-05:00,MyStrategy,f7aa104d8c714ddc927712334cc1ccd5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-07 12:30:00-05:00,MyStrategy,f7aa104d8c714ddc927712334cc1ccd5,SPY,buy,market,fill,1,gtc,0.0,1,stock,496.2900085449219,1.0,0.0
2024-02-07 15:30:00-05:00,MyStrategy,569236bc1d31467f8002d84fffbef598,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-07 15:30:00-05:00,MyStrategy,569236bc1d31467f8002d84fffbef598,SPY,buy,market,fill,1,gtc,0.0,1,stock,496.2900085449219,1.0,0.0
2024-02-08 09:30:00-05:00,MyStrategy,0c7fe661a1e14b95a9bc0eb44177ab8d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-08 09:30:00-05:00,MyStrategy,0c7fe661a1e14b95a9bc0eb44177ab8d,SPY,buy,market,fill,1,gtc,0.0,1,stock,498.1000061035156,1.0,0.0
2024-02-08 12:30:00-05:00,MyStrategy,d71042a1ad334eb99035ba0c3b874630,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-08 12:30:00-05:00,MyStrategy,d71042a1ad334eb99035ba0c3b874630,SPY,buy,market,fill,1,gtc,0.0,1,stock,498.1000061035156,1.0,0.0
2024-02-08 15:30:00-05:00,MyStrategy,53334def2d614c559c08e10c03b29cee,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-08 15:30:00-05:00,MyStrategy,53334def2d614c559c08e10c03b29cee,SPY,buy,market,fill,1,gtc,0.0,1,stock,498.1000061035156,1.0,0.0
