datetime,portfolio_value,cash,positions,return
2024-02-07 15:30:00-05:00,101202.49069213867,62988.16003417969,"[{'asset': SPY, 'quantity': 77.0}]",0.0
2024-02-07 18:30:00-05:00,101202.49069213867,62491.870025634766,"[{'asset': SPY, 'quantity': 78.0}]",0.0
2024-02-07 18:25:00-05:00,101202.49069213867,62491.870025634766,"[{'asset': SPY, 'quantity': 78.0}]",0.0
2024-02-08 08:30:00-05:00,101343.67050170898,62491.870025634766,"[{'asset': SPY, 'quantity': 78.0}]",0.0013950230730959134
2024-02-08 09:30:00-05:00,101343.67050170898,62491.870025634766,"[{'asset': SPY, 'quantity': 78.0}]",0.0
2024-02-08 09:30:00-05:00,101343.67050170898,62491.870025634766,"[{'asset': SPY, 'quantity': 78.0}]",0.0
2024-02-08 12:30:00-05:00,101343.67050170898,61993.77001953125,"[{'asset': SPY, 'quantity': 79.0}]",0.0
2024-02-08 15:30:00-05:00,101343.67050170898,61495.670013427734,"[{'asset': SPY, 'quantity': 80.0}]",0.0
2024-02-08 18:30:00-05:00,101343.67050170898,60997.57000732422,"[{'asset': SPY, 'quantity': 81.0}]",0.0
2024-02-08 18:25:00-05:00,101343.67050170898,60997.57000732422,"[{'asset': SPY, 'quantity': 81.0}]",0.0
2024-02-09 08:30:00-05:00,101403.60971069336,60997.57000732422,"[{'asset': SPY, 'quantity': 81.0}]",0.0005914450176083275
2024-02-09 09:30:00-05:00,101403.60971069336,60997.57000732422,"[{'asset': SPY, 'quantity': 81.0}]",0.0
2024-02-09 09:30:00-05:00,101403.60971069336,60997.57000732422,"[{'asset': SPY, 'quantity': 81.0}]",0.0
2024-02-09 12:30:00-05:00,101403.60971069336,60498.73001098633,"[{'asset': SPY, 'quantity': 82.0}]",0.0
2024-02-09 15:30:00-05:00,101403.60971069336,59999.89001464844,"[{'asset': SPY, 'quantity': 83.0}]",0.0
2024-02-09 18:30:00-05:00,101403.60971069336,59501.05001831055,"[{'asset': SPY, 'quantity': 84.0}]",0.0
2024-02-09 18:25:00-05:00,101403.60971069336,59501.05001831055,"[{'asset': SPY, 'quantity': 84.0}]",0.0
2024-02-12 08:30:00-05:00,101599.33114624023,59501.05001831055,"[{'asset': SPY, 'quantity': 84.0}]",0.0019301229621437876
2024-02-12 09:30:00-05:00,101599.33114624023,59501.05001831055,"[{'asset': SPY, 'quantity': 84.0}]",0.0
2024-02-12 09:30:00-05:00,101599.33114624023,59501.05001831055,"[{'asset': SPY, 'quantity': 84.0}]",0.0
2024-02-12 12:30:00-05:00,101599.33114624023,58999.88000488281,"[{'asset': SPY, 'quantity': 85.0}]",0.0
2024-02-12 15:30:00-05:00,101599.33114624023,58498.70999145508,"[{'asset': SPY, 'quantity': 86.0}]",0.0
2024-02-12 18:30:00-05:00,101599.33114624023,57997.539978027344,"[{'asset': SPY, 'quantity': 87.0}]",0.0
2024-02-12 18:25:00-05:00,101599.33114624023,57997.539978027344,"[{'asset': SPY, 'quantity': 87.0}]",0.0
2024-02-13 08:30:00-05:00,101021.64987182617,57997.539978027344,"[{'asset': SPY, 'quantity': 87.0}]",-0.005685876746398644
2024-02-13 09:30:00-05:00,101021.64987182617,57997.539978027344,"[{'asset': SPY, 'quantity': 87.0}]",0.0
2024-02-13 09:30:00-05:00,101021.64987182617,57997.539978027344,"[{'asset': SPY, 'quantity': 87.0}]",0.0
2024-02-13 12:30:00-05:00,101021.64987182617,57503.00997924805,"[{'asset': SPY, 'quantity': 88.0}]",0.0
2024-02-13 15:30:00-05:00,101021.64987182617,57008.47998046875,"[{'asset': SPY, 'quantity': 89.0}]",0.0
2024-02-13 18:30:00-05:00,101021.64987182617,56513.94998168945,"[{'asset': SPY, 'quantity': 90.0}]",0.0
2024-02-13 18:25:00-05:00,101021.64987182617,56513.94998168945,"[{'asset': SPY, 'quantity': 90.0}]",0.0
2024-02-14 08:30:00-05:00,101225.05075073242,56513.94998168945,"[{'asset': SPY, 'quantity': 90.0}]",0.0020134384972361197
2024-02-14 09:30:00-05:00,101225.05075073242,56513.94998168945,"[{'asset': SPY, 'quantity': 90.0}]",0.0
2024-02-14 09:30:00-05:00,101225.05075073242,56513.94998168945,"[{'asset': SPY, 'quantity': 90.0}]",0.0
2024-02-14 12:30:00-05:00,101225.05075073242,56017.15997314453,"[{'asset': SPY, 'quantity': 91.0}]",0.0
2024-02-14 15:30:00-05:00,101225.05075073242,55520.36996459961,"[{'asset': SPY, 'quantity': 92.0}]",0.0
2024-02-14 18:30:00-05:00,101225.05075073242,55023.57995605469,"[{'asset': SPY, 'quantity': 93.0}]",0.0
2024-02-14 18:25:00-05:00,101225.05075073242,55023.57995605469,"[{'asset': SPY, 'quantity': 93.0}]",0.0
2024-02-15 08:30:00-05:00,101457.55075073242,55023.57995605469,"[{'asset': SPY, 'quantity': 93.0}]",0.002296862271499611
2024-02-15 09:30:00-05:00,101457.55075073242,55023.57995605469,"[{'asset': SPY, 'quantity': 93.0}]",0.0
2024-02-15 09:30:00-05:00,101457.55075073242,55023.57995605469,"[{'asset': SPY, 'quantity': 93.0}]",0.0
2024-02-15 12:30:00-05:00,101457.55075073242,54524.289947509766,"[{'asset': SPY, 'quantity': 94.0}]",0.0
2024-02-15 15:30:00-05:00,101457.55075073242,54024.999938964844,"[{'asset': SPY, 'quantity': 95.0}]",0.0
