time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-01-25 09:30:00-05:00,MyStrategy,cf725e4068154da5ac1b06e3e67743b2,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-25 09:30:00-05:00,MyStrategy,cf725e4068154da5ac1b06e3e67743b2,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.5799865722656,100.0,0.0
2024-01-25 12:30:00-05:00,MyStrategy,4a7a5e5bda6d446ab1ecceab04fe0eb4,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-25 12:30:00-05:00,MyStrategy,4a7a5e5bda6d446ab1ecceab04fe0eb4,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.5799865722656,100.0,0.0
2024-01-25 15:30:00-05:00,MyStrategy,3970f386c6d94f1cab7c7693fbcf71ac,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-25 15:30:00-05:00,MyStrategy,3970f386c6d94f1cab7c7693fbcf71ac,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.5799865722656,100.0,0.0
2024-01-26 09:30:00-05:00,MyStrategy,33d5f99cb24b4e518c3abff7020501cf,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-26 09:30:00-05:00,MyStrategy,33d5f99cb24b4e518c3abff7020501cf,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.5899963378906,100.0,0.0
2024-01-26 12:30:00-05:00,MyStrategy,bb6f024f8105472f9807cf5482ca150e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-26 12:30:00-05:00,MyStrategy,bb6f024f8105472f9807cf5482ca150e,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.5899963378906,100.0,0.0
2024-01-26 15:30:00-05:00,MyStrategy,91424daf6c6f4a41b1c23d360cb1ade7,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-26 15:30:00-05:00,MyStrategy,91424daf6c6f4a41b1c23d360cb1ade7,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.5899963378906,100.0,0.0
2024-01-29 09:30:00-05:00,MyStrategy,69406568ac1c4f0b9b1a58f0cbb2ad63,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-29 09:30:00-05:00,MyStrategy,69406568ac1c4f0b9b1a58f0cbb2ad63,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.7300109863281,100.0,0.0
2024-01-29 12:30:00-05:00,MyStrategy,e53fdb8bd26340ca9840c6a2003d4130,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-29 12:30:00-05:00,MyStrategy,e53fdb8bd26340ca9840c6a2003d4130,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.7300109863281,100.0,0.0
2024-01-29 15:30:00-05:00,MyStrategy,261c5116a3e44536a1aeb995013f2411,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-29 15:30:00-05:00,MyStrategy,261c5116a3e44536a1aeb995013f2411,SPY,buy,market,fill,1,gtc,0.0,1,stock,487.7300109863281,100.0,0.0
2024-01-30 09:30:00-05:00,MyStrategy,e3cb37613d5444d2b5966dab57ba1dda,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-30 09:30:00-05:00,MyStrategy,e3cb37613d5444d2b5966dab57ba1dda,SPY,buy,market,fill,1,gtc,0.0,1,stock,490.55999755859375,100.0,0.0
2024-01-30 12:30:00-05:00,MyStrategy,976316a1c790436f9eeb9caa1137b567,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-30 12:30:00-05:00,MyStrategy,976316a1c790436f9eeb9caa1137b567,SPY,buy,market,fill,1,gtc,0.0,1,stock,490.55999755859375,100.0,0.0
