time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-01-18 12:30:00-05:00,MyStrategy,359c902c88744c87b9cad8ba90e8cf67,SPY,buy,market,fill,1,gtc,0.0,1,stock,474.010009765625,100.0,0.0
2024-01-18 15:30:00-05:00,MyStrategy,7a032fab46674c81971534396a736129,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-18 15:30:00-05:00,MyStrategy,7a032fab46674c81971534396a736129,SPY,buy,market,fill,1,gtc,0.0,1,stock,474.010009765625,100.0,0.0
2024-01-19 09:30:00-05:00,MyStrategy,c0ada199c8984a0bb230fbea3a9916a7,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-19 09:30:00-05:00,MyStrategy,c0ada199c8984a0bb230fbea3a9916a7,SPY,buy,market,fill,1,gtc,0.0,1,stock,477.6499938964844,100.0,0.0
2024-01-19 12:30:00-05:00,MyStrategy,47946e5615184c14924a4df128d46f24,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-19 12:30:00-05:00,MyStrategy,47946e5615184c14924a4df128d46f24,SPY,buy,market,fill,1,gtc,0.0,1,stock,477.6499938964844,100.0,0.0
2024-01-19 15:30:00-05:00,MyStrategy,5ceae5b0b4d2465ebed4f3468197183a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-19 15:30:00-05:00,MyStrategy,5ceae5b0b4d2465ebed4f3468197183a,SPY,buy,market,fill,1,gtc,0.0,1,stock,477.6499938964844,100.0,0.0
2024-01-22 09:30:00-05:00,MyStrategy,f6e0910417ff42ccb3aa71627b15ebee,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-22 09:30:00-05:00,MyStrategy,f6e0910417ff42ccb3aa71627b15ebee,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.010009765625,100.0,0.0
2024-01-22 12:30:00-05:00,MyStrategy,670dc364ea4a4e3e883982cd34b41a03,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-01-22 12:30:00-05:00,MyStrategy,670dc364ea4a4e3e883982cd34b41a03,SPY,buy,market,fill,1,gtc,0.0,1,stock,484.010009765625,100.0,0.0
2024-01-22 15:30:00-05:00,MyStrategy,41cb5048627b489d9bbfa66198fced3a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
