datetime,portfolio_value,cash,positions,return
2024-02-07 08:30:00-05:00,220249.0692138672,-3501925.994873047,"[{'asset': SPY, 'quantity': 7500.0}]",0.10414968633543298
2024-02-07 09:30:00-05:00,220249.0692138672,-3501925.994873047,"[{'asset': SPY, 'quantity': 7500.0}]",0.0
2024-02-07 09:30:00-05:00,220249.0692138672,-3501925.994873047,"[{'asset': SPY, 'quantity': 7500.0}]",0.0
2024-02-07 12:30:00-05:00,220249.0692138672,-3551554.995727539,"[{'asset': SPY, 'quantity': 7600.0}]",0.0
2024-02-07 15:30:00-05:00,220249.0692138672,-3601183.9965820312,"[{'asset': SPY, 'quantity': 7700.0}]",0.0
2024-02-07 18:30:00-05:00,220249.0692138672,-3650812.9974365234,"[{'asset': SPY, 'quantity': 7800.0}]",0.0
2024-02-07 18:25:00-05:00,220249.0692138672,-3650812.9974365234,"[{'asset': SPY, 'quantity': 7800.0}]",0.0
2024-02-08 08:30:00-05:00,234367.05017089844,-3650812.9974365234,"[{'asset': SPY, 'quantity': 7800.0}]",0.06410007092162706
2024-02-08 09:30:00-05:00,234367.05017089844,-3650812.9974365234,"[{'asset': SPY, 'quantity': 7800.0}]",0.0
2024-02-08 09:30:00-05:00,234367.05017089844,-3650812.9974365234,"[{'asset': SPY, 'quantity': 7800.0}]",0.0
2024-02-08 12:30:00-05:00,234367.05017089844,-3700622.998046875,"[{'asset': SPY, 'quantity': 7900.0}]",0.0
2024-02-08 15:30:00-05:00,234367.05017089844,-3750432.9986572266,"[{'asset': SPY, 'quantity': 8000.0}]",0.0
2024-02-08 18:30:00-05:00,234367.05017089844,-3800242.999267578,"[{'asset': SPY, 'quantity': 8100.0}]",0.0
2024-02-08 18:25:00-05:00,234367.05017089844,-3800242.999267578,"[{'asset': SPY, 'quantity': 8100.0}]",0.0
2024-02-09 08:30:00-05:00,240360.97106933594,-3800242.999267578,"[{'asset': SPY, 'quantity': 8100.0}]",0.025574929982976613
2024-02-09 09:30:00-05:00,240360.97106933594,-3800242.999267578,"[{'asset': SPY, 'quantity': 8100.0}]",0.0
2024-02-09 09:30:00-05:00,240360.97106933594,-3800242.999267578,"[{'asset': SPY, 'quantity': 8100.0}]",0.0
2024-02-09 12:30:00-05:00,240360.97106933594,-3850126.998901367,"[{'asset': SPY, 'quantity': 8200.0}]",0.0
2024-02-09 15:30:00-05:00,240360.97106933594,-3900010.9985351562,"[{'asset': SPY, 'quantity': 8300.0}]",0.0
2024-02-09 18:30:00-05:00,240360.97106933594,-3949894.9981689453,"[{'asset': SPY, 'quantity': 8400.0}]",0.0
2024-02-09 18:25:00-05:00,240360.97106933594,-3949894.9981689453,"[{'asset': SPY, 'quantity': 8400.0}]",0.0
2024-02-12 08:30:00-05:00,259933.11462402344,-3949894.9981689453,"[{'asset': SPY, 'quantity': 8400.0}]",0.08142812648664832
